sku,imagen
69-145,"https://source.unsplash.com/400x400/?Destornillador,Stanley,Pro,1/4x4,(+)(stht69145)"
WM40,"https://source.unsplash.com/400x400/?Máscara,De,Soldar,Fotosensible,Energy,Wm40/1,Negro,30x88,Mm"
FBCLI20245,"https://source.unsplash.com/400x400/?Set,X,4,Baterias,5ah,+,Cargador,Doble,+,Valija,Ingco,Fbcli20"
87-624,"https://source.unsplash.com/400x400/?Llave,Ajustable,Caños,Stanley,14,Pulgadas,Stilson,87-624"
DW00736,"https://source.unsplash.com/400x400/?Mechas,Dewalt,210,X,12mm,Sds,Plus,Pvc,A/s"
40387147,"https://source.unsplash.com/400x400/?Carda,Esmeril,6'',X,13/16'',Truper,11523,Gris/naranja"
015-10018,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,6,PuLG,Tolsen,(10018)"
80-217,"https://source.unsplash.com/400x400/?Llave,Combinada,Estriada,De,8,Mm,Stmt80217-840,Color,Plateado"
AWG1001,"https://source.unsplash.com/400x400/?Pistola,Limpieza,Neumatica,215mm,0.75lt,Ingco"
122,"https://source.unsplash.com/400x400/?Poxipol,Transparente,82g"
86010,"https://source.unsplash.com/400x400/?Barra,,T,,Deslizable,Stanley,Enc.,1/4,"
80-229,"https://source.unsplash.com/400x400/?Llaves,Combinadas,17mm.,Stanley,Basic,Gris,Plateado"
CGSLI20581,"https://source.unsplash.com/400x400/?Mini,Sierra,A,Bateria,Ingco,Cgsli20581,Espada,5,5m/s,Color,Amarillo"
gws9-125,"https://source.unsplash.com/400x400/?Amoladora,Angular,Bosch,Gws,9-125,900w,Rex,Azul"
iw1144,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,5/8,"
253364,"https://source.unsplash.com/400x400/?Aerosol,Automotor,Laca,Acrílica,Rust-oleum,Blanco,Secado,Rápido,440ml"
548-0905,"https://source.unsplash.com/400x400/?Mecha,Starrett,Dch0200-g,Sierra,Copa"
WHG1514,"https://source.unsplash.com/400x400/?Pistola,De,Calor,1800w,Wadfow,Whg1514,Azul"
335346,"https://source.unsplash.com/400x400/?Chalked,Pintura,Tizada,En,Aerosol,,Ultra,Mate,Color,Gris,Envejecido"
30003,"https://source.unsplash.com/400x400/?Trincheta,18mm,Tolsen,C/bloqueo"
272073,"https://source.unsplash.com/400x400/?Pintura,En,Aerosol,De,Acabado,Metálico,Rust,Oleum,Color,Plata"
ST-IRONMAN,"https://source.unsplash.com/400x400/?Máscara,De,Soldar,Careta,Fotosensible,Iron,Man,Lusqtoff,Color,Rojo,Y,Dorado,Rojo/dorado"
25035,"https://source.unsplash.com/400x400/?Maza,De,Goma,Negra,450,Grs,Cabo,De,Fibra,Tolsen,25035"
335344,"https://source.unsplash.com/400x400/?Rust-oleum,Chalked,Aerosol,Tizado,Gris,Campestre"
40332480,"https://source.unsplash.com/400x400/?Organizador,11,Pulgadas,15,Compartimentos,Truper,19896"
015-10001,"https://source.unsplash.com/400x400/?Pinza,Alicate,Universal,180mm,/,7,PuLG,Tolsen"
CIDLI20668,"https://source.unsplash.com/400x400/?Taladro,Atornillador,Inalámbrico,Ingco,Cidli20668,Amv,Color,Amarillo,Frecuencia,50/60"
84-056,"https://source.unsplash.com/400x400/?Pinza,Universal,C/a,Profesional,8,,Stanley,"
Wfg2602,"https://source.unsplash.com/400x400/?Soplete,Flambeador,195mm,Wadfow,Wfg2602,U,R,U,Color,Dorado"
CAGLI7601,"https://source.unsplash.com/400x400/?Mini,Amoladora,A,Bateria,3,,20v,P20s,,Sin,Bat"
CWLI20885,"https://source.unsplash.com/400x400/?Linterna,Ingco,Cwli20885,Led,2000,Ingco,S/bat"
019-6214,"https://source.unsplash.com/400x400/?Rotomartillo,Hyundai,950w,32mm,7j,Maletin,-,Tyt,Color,Azul"
10115,"https://source.unsplash.com/400x400/?Prensa,C,Carpintero,200,Mm,(8,),Tolsen"
MG13328,"https://source.unsplash.com/400x400/?Mini,Torno,Ingco,130w,Con,109,Accesorios,+,Maletín,130,W"
PTWTLI2018,"https://source.unsplash.com/400x400/?Termofusora,A,Bateria,P20s,20v,,Ingco,Ptwtli2018"
10-189C,"https://source.unsplash.com/400x400/?Estilete,Retráctil,Trapezoidal,18mm,10-189c,Stanley"
84-398,"https://source.unsplash.com/400x400/?Pinza,De,Presion,203mm,Tipo,Hojalatero,8,Stanley,84-398"
CAGLI27153,"https://source.unsplash.com/400x400/?Amoladora,Angular,A,Bateria,20v,P20s,Brushless,Ingco"
75700,"https://source.unsplash.com/400x400/?Mandril,Sierra,Copa,(3/8),14-30,Mm,-tolsen"
802-5100,"https://source.unsplash.com/400x400/?Llave,Combinada,15mm,Gedore,Color,Gris"
HRCPL1506,"https://source.unsplash.com/400x400/?Pinza,Crimpeadora,Para,Terminales,Ingco,Hrcpl1506"
HDCP28188,"https://source.unsplash.com/400x400/?Pinza,Alicate,Corte,Diagonal,7,Industrial,Hdcp28188,Ingco"
FBCLI20245,"https://source.unsplash.com/400x400/?Set,X,4,Baterias,5ah,+,Cargador,Doble,+,Valija,Ingco"
APP0111801,"https://source.unsplash.com/400x400/?Bonete,180mm,Ingco,App0111801,-,Smf"
30003,"https://source.unsplash.com/400x400/?Cutter,Plastico,Boton,De,Empuje,Y,Bloqueo,18,Mm,Tolsen,30003"
20144,"https://source.unsplash.com/400x400/?Destornillador,Plano,6.5,X,100,Mm,Imantado,Tolsen,20144"
019-1060,"https://source.unsplash.com/400x400/?Desmalezadora,Hyundai,43cc,(019-1060),1.7,Hp,-,Armhel,Srl,"
12-163,"https://source.unsplash.com/400x400/?Cepillo,Carpintero,Pesado,Madera,Stanley,De,Mano,Nro,3"
400-3525,"https://source.unsplash.com/400x400/?Tornillo,T2,Punta,Aguja,3.5x25,1000,Unidad,Lh-2513"
14-562,"https://source.unsplash.com/400x400/?Tijera,Para,Cortar,Chapa,10,,,Stanley,Izquierda"
HFC021204,"https://source.unsplash.com/400x400/?Prensa,F,120,X,400,Mm,Ingco"
RS4508,"https://source.unsplash.com/400x400/?Lijadora,Roto,Orbital,450w,Mod,Nuevo,Ingco,Rs4508"
277-0131,"https://source.unsplash.com/400x400/?Amoladora,Angular,Makita,Ga7020,Color,Turquesa,2200 w,220 v"
015-31022,"https://source.unsplash.com/400x400/?Tijera,De,Poda,Bypass,Curva,8,Profesional,Tolsen,31022"
BLANCO MATE 3LT,"https://source.unsplash.com/400x400/?Esmalte,Sintetico,Blanco,Mate,Metal,3.6,Litros,Mayor"
gg308,"https://source.unsplash.com/400x400/?Pistola,Industrial,Silicona,Caliente,30w,220w,20/30g,Ingco"
89-302,"https://source.unsplash.com/400x400/?Mango,Fuerza,Articulado,3/4,,Stanley"
54189,"https://source.unsplash.com/400x400/?Martillo,De,Bola,Stanley,230grs.,C/madera"
277-0040,"https://source.unsplash.com/400x400/?Rotomartillo,Electroneumático,Makita,Industrial,Hr2470,Azul,Con,800w,De,Potencia,60,Hz"
28388,"https://source.unsplash.com/400x400/?Alicate,Para,Arandelas,Ext.,180mm,Bahco,"
351517,"https://source.unsplash.com/400x400/?Pintura,Satinada,Rust-oleum,Ultra,Cover,2x,Verde,Laurel,443,Ml,Interior"
42-467,"https://source.unsplash.com/400x400/?Nivel,Stanley,457mm,De,Resina,Estructural,Burbuja,42-467"
IW400,"https://source.unsplash.com/400x400/?Mechas,Rapidas,P/madera,5/8,,X280mm,Irwin"
015-38016,"https://source.unsplash.com/400x400/?Juego,Destornillador,Intercambiable,13pcs,Tolsen,-,Oyp"
180423,"https://source.unsplash.com/400x400/?Juego,De,Macho,Npt,1/8,X,27,Hilos,,2,Pzs,-,Tres,Triangulos"
WAC2L45,"https://source.unsplash.com/400x400/?Lata,X15,Unidades,Disco,Corte,Metal,115mm,Wadfow"
DW00701,"https://source.unsplash.com/400x400/?Mechas,Dewalt,110,X,5mm,Sds,Plus,Pvc,A/s"
Spds110068,"https://source.unsplash.com/400x400/?Bomba,Pozo,Negro,1100w,1.5hp,,Ingco"
HHCS03122,"https://source.unsplash.com/400x400/?Ingco,Juego,De,Acoples,Para,Manguera,3pzs,Hhcs03122,Color,Amarillo"
iw1167,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,,Z,,63/64,"
HMFDCP28200,"https://source.unsplash.com/400x400/?Alicates,De,Corte,Multifuncionales,Ingco,Cr-v,8pol,200,Mm,6,En,1,Negro"
7867,"https://source.unsplash.com/400x400/?Llave,De,Caño,N,140,Bahco,Apertura,39mm,"
FBLI20011,"https://source.unsplash.com/400x400/?Bateria,Litio,20v,Volt,Ingco,Para,Linea,Multiple,Herramienta"
WMG1E03,"https://source.unsplash.com/400x400/?Guantes,Para,Mecánico,Microfibra,Wadfow,Wmg1e03,Azul,Naranja,Azul"
33006,"https://source.unsplash.com/400x400/?Corta,Caños,6,-,64,Mm,Tolsen"
31023,"https://source.unsplash.com/400x400/?Llave,Fija,1000v,Bahco,12mm,"
IW1200,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1.9,Mm"
41140234,"https://source.unsplash.com/400x400/?Guantes,Nylon,Recubierto,Nitrilo,Medianos,13294,6,Pz"
262097,"https://source.unsplash.com/400x400/?Aerosol,Negro,Brillante,Rust-oleum,"
313392,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Rust-oleum,Metal,Protección,Oro,Rosa,340g,Secado,Rápido,Metal"
COMBO81,"https://source.unsplash.com/400x400/?Garlopa,Cepillo,Eléctrico,Neo,950w,Gg903,G,P,Gris"
52211,"https://source.unsplash.com/400x400/?Wd-40,Spray,11,Oz/311gr/382ml"
42172320,"https://source.unsplash.com/400x400/?Router,De,Widea,P.paloma,C/rul.,1.3/8,Truper"
6528,"https://source.unsplash.com/400x400/?Llave,Ajustable,Bahco,12''"
80-233,"https://source.unsplash.com/400x400/?Llave,Combinada,19mm.,Stanley,Basic"
015-10201,"https://source.unsplash.com/400x400/?Prensa,Tipo,F,Liberación,Rápida,6,Pulgadas,Tolsen"
Q61291,"https://source.unsplash.com/400x400/?Silicona,Quilosa,Ms,35,-,Negra,300ml,Polymer,Pofesional"
019-6514,"https://source.unsplash.com/400x400/?Lijadora,De,Banda,533x75mm,900w,Hyundai,Hybs514,019-6514,Color,Azul"
AA1015/1/20,"https://source.unsplash.com/400x400/?Amoladora,Brushless,Neo,Aa915/1/20kc1,Capacidad,115mm,Gris,50,Hz/60,Hz"
AKDB5055,"https://source.unsplash.com/400x400/?Ff,Juego,De,5,Mechas,3,Punta,Madera,Blister,Ingco,Akdb5055"
015-10023,"https://source.unsplash.com/400x400/?Pinza,De,Punta,Media,Caña,Curva,6,PuLG.,Tolsen,(10023)"
019-6111,"https://source.unsplash.com/400x400/?Taladro,De,Impacto,Hyundai,Hyid111,700w,Con,Mango,Auxiliar,50,Hz"
019-1067,"https://source.unsplash.com/400x400/?Desmalezadora,Arranque,Eléctrico,52cc,Hyundai,Hybps520"
015-35023,"https://source.unsplash.com/400x400/?Cinta,Métrica/pulgadas,Fibra,C/enrrollador,Tolsen,50m,35023"
iw2141,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,0.5,Mm."
180109,"https://source.unsplash.com/400x400/?Juego,De,Macho,Unc,1/2,X,13,Hilos,,3,Pzs,-,Tres,Triangulos"
69-119,"https://source.unsplash.com/400x400/?Destornillador,Stanley,Pro1/4,X4,,"
Hpwr20018,"https://source.unsplash.com/400x400/?Hidrolavadora,Electrica,Ingco,Hpwr20018,160,Bar,2000w,6,L/m,Color,Amarillo,50,Hz,X,60,Hz"
iw1366,"https://source.unsplash.com/400x400/?Broca,De,Acero,De,Alta,Velocidad,De,17,0,Mm,[iw1366],Irwin"
180816,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangulo,5x0.8mm,C.1,,"
D25134K,"https://source.unsplash.com/400x400/?Rotopercutor,Dewalt,800w,2,En,1,"
272624,"https://source.unsplash.com/400x400/?Aerosol,Negro,Semibrillante,High,Heat,Rust-oleum,"
87-046,"https://source.unsplash.com/400x400/?Llave,Ajustable,8,Pavonada,Stanley,87-046la"
COSLI241298,"https://source.unsplash.com/400x400/?Kit,A,Bateria,20v,Tal,Ator,C/percutor,96nm+amol,Cosli241298"
iw1249,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,5.25,Mm"
SSC22,"https://source.unsplash.com/400x400/?Sierra,Sensitiva,Stanley,14,350mm,,2200w,"
281954,"https://source.unsplash.com/400x400/?Pintura,Fijador,Sellador,Zinsser,Bulls,Eye,1-2-3,Blanco,3.78l,Interior"
HIT010381,"https://source.unsplash.com/400x400/?Termometro,Infrarojo,Digital,Uso,Humano,Ingco,Hit010381"
907,"https://source.unsplash.com/400x400/?Clavo,Liquido,Secur,400g"
60021,"https://source.unsplash.com/400x400/?Linterna,Resistente,Al,Agua,7led/30lm,Tolsen"
COS223558,"https://source.unsplash.com/400x400/?Ingco,Cos223558,Sierra,Eléctrica,Naranja,Claro,2200w"
SRR1200,"https://source.unsplash.com/400x400/?Fresadora,Stanley,Srr1200,1.2kw"
Cabli204282,"https://source.unsplash.com/400x400/?Sopladora,A,Bateria,20v,P20s,2,Bat,,Ingco"
50724,"https://source.unsplash.com/400x400/?Aspirador,Vertical,2,En,1,Karcher,Vcl,,1,Filtro,Hepa,Blanco"
CSPLI20162,"https://source.unsplash.com/400x400/?Pulverizador,Fumigador,16lts,A,Bateria,Cspli20162,-,Smf,Color,Naranja,Claro"
015-31019,"https://source.unsplash.com/400x400/?Tijera,Podar,,Recta,8,,Tolsen"
70075,"https://source.unsplash.com/400x400/?Casco,C/protector,Facial,Y,Auditivo,Stihl"
262159,"https://source.unsplash.com/400x400/?Esmalte,Aerosol,Rust-oleum,Imprimante,Gris,Mate,340g,Interior,Multisuperficie"
AG7118,"https://source.unsplash.com/400x400/?Amoladora,Angular,Ingco,4.5,115mm,710w,12000rpm,M14,Con,Cable,Color,Naranja"
HAX081600L,"https://source.unsplash.com/400x400/?Hacha,Mano,Ingco,600gr,Corte,Madera,Acero,Forjado,Resistente"
HMBC0808,"https://source.unsplash.com/400x400/?Mini,Cortapernos,8,Ingco,Hmbc0808"
CAGLI27153,"https://source.unsplash.com/400x400/?Amoladora,Angular,Ingco,Cagli27153,De,50,60,A,Bateria,Naranja,50,60"
43779015,"https://source.unsplash.com/400x400/?Remachadora,Fuelle,Acordeon,De,2,5,A,6,5,Mm,Truper,17962"
IW1178,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,0.9,Mm."
RS3216,"https://source.unsplash.com/400x400/?Lijadora,Roto,Orbital,Ingco,Rs3216,Velocidad,Variable,+,5,Li"
372484,"https://source.unsplash.com/400x400/?Aerosol,R.oleum,Efecto,Marmol,Negro"
iw894,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,14x150mm,9/16,,En,Pvc"
HPWR15028,"https://source.unsplash.com/400x400/?Hidrolavadora,100,Bar,Induccion,Ingco,Hpwr15028,Color,Naranja,Frecuencia,50,Hz"
2188,"https://source.unsplash.com/400x400/?Candado,Papaiz,30mm,Color,Dorado"
CVLI201261,"https://source.unsplash.com/400x400/?Aspiradora,20v,P20s,0.5,Lt,Ingco,Cvli201261"
IW1315,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,10.75,Mm"
31018,"https://source.unsplash.com/400x400/?Llave,Fija,1000v,Bahco,7mm,"
WRH1D26,"https://source.unsplash.com/400x400/?Rotomartillo,800w,Wadfow"
WCP4374,"https://source.unsplash.com/400x400/?Wadfow,Wcp4374,Prensa,Rapida,4,Color,Azul"
CROSLI2002,"https://source.unsplash.com/400x400/?Lijadora,Rotorbital,20v,,Ingco,S/bate,Ni,Carg"
314099,"https://source.unsplash.com/400x400/?Esmalte,Pintura,Spray,Rust-oleum,340,Gr.,Piedra,8,Colores,Color,Marrón"
1060/2 K,"https://source.unsplash.com/400x400/?Pistola,De,Calor,Neo,2000w,-,Pc1060/2k"
80-236,"https://source.unsplash.com/400x400/?Llave,Mixta,Stanley,#,22,(stmt80236-840)"
40070195,"https://source.unsplash.com/400x400/?Alicate,De,Electricista,6'',Truper,"
EL616/4/220F,"https://source.unsplash.com/400x400/?Motosierra,Electrosierra,Forest,&,Garden,El616/4/220f,16"
35485,"https://source.unsplash.com/400x400/?Escalera,Aluminio,4,Escalones,Franca,Color,Plateado"
313522,"https://source.unsplash.com/400x400/?Pintura,Aerosol,Belarra,Rust-oleum,Wheel,Llantas,408ml,Acero,Mate"
322653,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,Negro,Rust-oleum,"
180725,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangu,3/4,X10c1.1/2,Bsw,-,Ferretería,Armhel"
6528,"https://source.unsplash.com/400x400/?Llave,Ajustable,Bahco,12'',Apertura,305,Mm,T.o"
D25134K,"https://source.unsplash.com/400x400/?Rotomartillo,Electroneumático,Dewalt,D25134k,Amarillo,Y,Negro,Frecuencia,De,50hz/60hz,Con,800w,De,Potencia,Amarillo/negro,50,Hz/60,Hz"
AKTMT1502,"https://source.unsplash.com/400x400/?Set,15,Repuestos,Para,Multi,Herramienta,Renovator,Ingco"
HFC021202,"https://source.unsplash.com/400x400/?Prensa,F,120,X,500,Mm,Ingco"
iw1149,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,45/64,"
780268,"https://source.unsplash.com/400x400/?Cinta,Doble,Faz,3,M,Vhb,19,Mm,X,5,M,4910"
CKLI20273,"https://source.unsplash.com/400x400/?Combo,Atornillador,20v,C,Percutor,(cidli20602),+,Amoladora,2"
142707,"https://source.unsplash.com/400x400/?Máscara,De,Soldar,Smarter,Profesional,Mma-mig-tig,Protección,Din,16,Fotocromática,2,Sensores,Naranja"
40083120,"https://source.unsplash.com/400x400/?Malacate,Winch,Manual,2,Toneladas,Ganchos,Forjados"
40332478,"https://source.unsplash.com/400x400/?Organizador,10'',Con,13,Compartimentos,Truper,10036,Color,Negro"
WCP2151,"https://source.unsplash.com/400x400/?Prensa,F,50x,150,Mm,Wadfow,Wcp2151"
WM40,"https://source.unsplash.com/400x400/?Mascara,De,Soldar,Fotosensible,Energy"
84-110,"https://source.unsplash.com/400x400/?Alicate,Articulado,De,Extensión,10,254mm,Stanley,84-110"
HKTS14122,"https://source.unsplash.com/400x400/?Juego,12,Pza,10,Dados,Tubo,Llave,Crique,1/4,,Ingco,"
84-002,"https://source.unsplash.com/400x400/?Alicate,De,Electricista,Maxsteel,1000v,8,Stanley,Rojo/amarillo"
019-6614,"https://source.unsplash.com/400x400/?Minitorno,Hyundai,Con,62,Accesorios,"
Akdl10801,"https://source.unsplash.com/400x400/?Set,8,Fresas,Rotativas,Carburo,Tungsteno,6mm,Ingco"
35438,"https://source.unsplash.com/400x400/?Esmalte,En,Aerosol,400ml,Franca,-,Rojo,Scarlet"
43020,"https://source.unsplash.com/400x400/?Grampadora,Tolsen,Uso,Pesado,Grapas,0.7,X,4/14mm"
76707,"https://source.unsplash.com/400x400/?Disco,Diamant.segment,230mm,Tolsen"
277-0203,"https://source.unsplash.com/400x400/?Lijadora,Profesional,Roto,Orbital,Makita,Bo5030,Con,Sistema,Velcro,Azul,300w"
20131,"https://source.unsplash.com/400x400/?Destornillador,Plano,5.5,Corto,5x38,Mm,Imantado,Tolsen,20131"
262196,"https://source.unsplash.com/400x400/?Aerosol,Azul,Spa,Ultra,Cover,Rust-oleum,"
902616,"https://source.unsplash.com/400x400/?Cadena,Para,Motosierra,Forest,Garden,3/8lp,,56dl"
iw1121,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,17/64,"
69-172,"https://source.unsplash.com/400x400/?Juego,De,Destornilladores,Pro,10ud,Stanley,Stht69172"
804-5130,"https://source.unsplash.com/400x400/?Llave,Fija,6e,Gedore,Mm,20-22"
SPRAYIMP-PRETO,"https://source.unsplash.com/400x400/?Aerosol,Caucho,Imperm,400ml,Dryco,Negro"
358291,"https://source.unsplash.com/400x400/?Esmalte,Al,Agua,Ultra,Cover,Brochable,0,946,Litro,Rust,Oleum,Color,Café,Satinado"
RSB1111DF,"https://source.unsplash.com/400x400/?Set,5,Sierras,Para,Sierra,Sable,Largas,225,Mm,Madera,Ingco,R"
HG1500,"https://source.unsplash.com/400x400/?Pistola,De,Calor,Black,+,Decker,1500w,540ºc,Naranja"
IW895,"https://source.unsplash.com/400x400/?Taladros,De,Pared,De,Vídeo,De,Gran,Calidad,De,16,Mm"
60021,"https://source.unsplash.com/400x400/?Linterna,De,7,Led,Resistente,Al,Agua,Tolsen,3v,15m,60021,Color,De,La,Linterna,Blanco,Color,De,La,Luz,Negro"
AKSD68303,"https://source.unsplash.com/400x400/?Set,30,Puntas,Impacto,P,Atornillador,Ingco"
262099,"https://source.unsplash.com/400x400/?Aerosol,Negro,Semi-brillante,Ultra,Cover,Rust-oleum,-,Armhel"
548-0930,"https://source.unsplash.com/400x400/?Sierra,Copa,Corte,Profundo,Deep,Cut,54mm,Starrett"
180406,"https://source.unsplash.com/400x400/?Juego,De,Macho,Bspf,3/4,X,14,Hilos,,2,Pzs,-,Tres,Triangulos"
1311,"https://source.unsplash.com/400x400/?Combo,Dado,De,Terraja,Hss,+,Jgo,Machos,Hss,Métrico"
HKISSD12101,"https://source.unsplash.com/400x400/?Juego,10,Dados,De,Impacto,1/2'',10,A,24mm,Ingco,Hkissd12101"
WVA3560,"https://source.unsplash.com/400x400/?Cinta,De,Advertencia,Antiderrapante,5mts,X,50mm,Wadwva3560,Color,Amarillo"
AKDL51501,"https://source.unsplash.com/400x400/?Set,15pcs,Mechas,Para,Metal,Ingco"
HDCD28200,"https://source.unsplash.com/400x400/?Calibre,Digital,Visor,Plastico,200mm,Estuche,Ingco,Conversor"
7150,"https://source.unsplash.com/400x400/?Cadena,Stihl,Mini,Motosierra,P/gta,26,,1/4"
441-2110,"https://source.unsplash.com/400x400/?,Hoja,Tela,Esmeril,Norton,Grano,280,(x5unidades)"
,"https://source.unsplash.com/400x400/?Llave,De,Banda,P/filtro,De,Aceite,Stanley,89-98mm"
TP1013/220 2V,"https://source.unsplash.com/400x400/?Taladro,Tp1013/2202v,Neo,+,Mechas,+,Guantes"
335323,"https://source.unsplash.com/400x400/?Pintura,Tizada,En,Aerosol,Ultra,Mate,Rust-oleum,Chalked,Transparente,340g,Pintura,Protectora,Transparente"
89-045,"https://source.unsplash.com/400x400/?Llave,Ajustable,Francesa,Stanley,89-045,De,6,Pulgadas,150mm"
387441,"https://source.unsplash.com/400x400/?Pintura,Spray,Antihongos,Zinsser,340gr,Blanco,Interior/exterior,Mate"
62663,"https://source.unsplash.com/400x400/?Ventosa,Sopapa,Triple,Tolsen,Vidrio,Pinza,75kg,Porcelanato"
HRHT092551,"https://source.unsplash.com/400x400/?Rodillo,Pintar,Fibra,Larga,25,5cm,,Para,Exterior,Ingco"
HLHP01,"https://source.unsplash.com/400x400/?Pinza,Ojalillo,Sacabocado,Ingco,Hlhp01"
SDH600,"https://source.unsplash.com/400x400/?Taladro,Percutor,600w,Stanley,"
COSLI23048,"https://source.unsplash.com/400x400/?Set,Ingco,Llave,De,Impacto,Linterna,Recargable,Dados,Ub,Naranja"
HKTS42802,"https://source.unsplash.com/400x400/?Juego,De,Dados,,Puntas,Y,Llaves,82,Pzs,1/4,-1/2"
HCJLW0210,"https://source.unsplash.com/400x400/?Pinza,De,Presión,10,Ingco,Mordaza,Curva,De,Acero"
335347,"https://source.unsplash.com/400x400/?Pintura,Chalked,En,Aerosol,Rust,Oleum,Color,Carbón,-,Charcoal"
iw1261,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,6.25,Mm"
HAX081800,"https://source.unsplash.com/400x400/?Hacha,De,Mano,Mango,Fibra,De,Vidrio,800grs,Ingco,Hax081800"
292323,"https://source.unsplash.com/400x400/?Aerosol,Coral,Ultra,Cover,Rust-oleum,"
133252,"https://source.unsplash.com/400x400/?Morsas,Fijas,Schulz,Nº3"
180828,"https://source.unsplash.com/400x400/?Dado,Terraja,3,Triangu,16x1mm,C.1.1/2,,-,Ferretería,Armhel,"
AG24008,"https://source.unsplash.com/400x400/?Amoladora,Angular,2400w,Ingco,230mm"
SPRAYIMP-BRANC,"https://source.unsplash.com/400x400/?Aerosol,Caucho,Imperm,400ml,Dryco,Blanco"
4008003,"https://source.unsplash.com/400x400/?Pistola,De,Calor,1800w,Skil,C/maleta"
015-75760,"https://source.unsplash.com/400x400/?Mecha,Sierra,Copa,Tolsen,Bimetalica,60mm,Dientes,4-6tpi,-sc"
dws780,"https://source.unsplash.com/400x400/?Sierra,Ingleteadora,Telescopica,De,12,,1675w,Dewalt"
015-10191,"https://source.unsplash.com/400x400/?Prensa,Sargento,120,X,500,Carpinteria,Tolsen"
262161,"https://source.unsplash.com/400x400/?Aerosol,Naranja,Ultra,Cover,Rust-oleum"
TB40001,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,0.6,Mm."
803-5020,"https://source.unsplash.com/400x400/?Llave,Combinada,1b,Gedore,1/4"
IW1188,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,1.3,Mm"
ASG4041,"https://source.unsplash.com/400x400/?Pistola,Pintar,Ingco,1.5mm,1.2-1.8,Bar,400cc"
50226,"https://source.unsplash.com/400x400/?Hidrolavadora,Eléctrica,Kärcher,Home,&,Garden,K3,16018300,Amarillo,Y,Negra,De,1650w,Amarillo/negro"
WKR1G50,"https://source.unsplash.com/400x400/?Sopapa,Para,Vidrios,Doble,Ventosa,50,Kg,Wadfow"
015-15239,"https://source.unsplash.com/400x400/?Llave,Con,Criquet,Cabeza,Movil,13mm,Tolsen,Color,Gris"
CIDLI12328,"https://source.unsplash.com/400x400/?Atornillador,C,Percutor,12v,Super,Select,Ingco,"
019-5680,"https://source.unsplash.com/400x400/?Atornillador,De,Impacto,De,Bateria,Hyundai,20v,-,Hycis20,Color,Azul"
2194,"https://source.unsplash.com/400x400/?Candado,Papaiz,70mm"
WTR1506,"https://source.unsplash.com/400x400/?Cortadora,De,Ceramicas,Wadfow,60cm"
262191,"https://source.unsplash.com/400x400/?Aerosol,Rosa,Claro,Ultra,Cover,Rust-oleum,"
HIPP28250,"https://source.unsplash.com/400x400/?Pinza,Aislada,Pico,Loro,10,Hipp28250,Ingco"
387579,"https://source.unsplash.com/400x400/?Aerosol,Ultra,Cover,5,En,1,R.oleum,Rojo,Oscuro,Brillante"
142707,"https://source.unsplash.com/400x400/?Mascara,Electronica,Naranja,Din,9-13,P/mma-mig-tig"
10018,"https://source.unsplash.com/400x400/?Alicate,Corte,Diagonal,6,PuLG,Tolsen,(10018),Negro/naranja"
015-45041,"https://source.unsplash.com/400x400/?Guantes,Anticorte,Tolsen,10,Pulgadas,Numero,5,Recubiertos,Sc"
iw1124,"https://source.unsplash.com/400x400/?Mecha,Alta,Velocidad,Hss,Irwin,5/16,"
46532,"https://source.unsplash.com/400x400/?Escuadra,Stanley,Profesional,Aluminio,8,"
WTG3113,"https://source.unsplash.com/400x400/?Bolso,Herramientas,13,PuLG,Wadfow"
18020701,"https://source.unsplash.com/400x400/?Juego,De,Macho,M12,X,1.0,-,3,Pzs,-,Tres,Triangulos,-,Armhel"
86-407,"https://source.unsplash.com/400x400/?Barra,Extension,Stanley,Enc.,1/2,5,"
426620,"https://source.unsplash.com/400x400/?Fresa,Widia,Laminado,Copiador,1/2,Stronger"
iw941,"https://source.unsplash.com/400x400/?Mecha,Concreto,Irwin,10x330mm,3/8,,,En,Pvc"
Fbli2075,"https://source.unsplash.com/400x400/?Bateria,Litio,7.5,Ah,20,Volt,Ingco"
